source_table,source_row_id,organization_id,store_id,identifiers_json,conflict_product_ids_json
amazon_manage_fba_inventory,23d8b158-c1cb-41b1-8bb9-da9be1954b08,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B092MSZQ7N-BOB-VEN"",""asin"":""B092MSZQ7N"",""fnsku"":""X003T1C321"",""title"":""Bob's Red Mill High Fiber Wheat Bran, 16 OZ (Pack of 2)""}","[""a6dfc9c4-6224-4041-9240-64764bd608bf"",""ec47a286-0ac6-433e-b14a-bc7b29e3f7c1""]"
amazon_manage_fba_inventory,287b8557-022b-4161-b175-ef282b44afba,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B098KH3CHV-VEN"",""asin"":""B098KH3CHV"",""fnsku"":""X004V0NNXR"",""title"":""Boston America Dragonball Z Senzu Beans Candy 1 Collectible Korin Drawstring Bag Sour Green Apple Flavored Candy Green, Brown 2 Ounce (Pack of 1)""}","[""28c23119-46a7-4381-b4f5-ff62f26b1484"",""bd015cce-51ea-44f4-882d-7c5e32761bb6""]"
amazon_manage_fba_inventory,35ad9ca4-9bcf-4c2a-ac39-e58bbd546e35,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B08SRCR2X9-BOB-VEN"",""asin"":""B08SRCR2X9"",""fnsku"":""X003T1G6MJ"",""title"":""Bob's Red Mill Resealable Unsweetened Coconut Flakes 10 Ounce (Pack of 2)""}","[""bbbca668-756d-4be6-a14f-27abeeebf2da"",""534f3514-265a-4325-a19c-14504056d1b8""]"
amazon_manage_fba_inventory,36a94df8-8c44-46a9-a6cd-5e982bd4985e,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""G.PUMP PK 4"",""asin"":""B07D6TZDTX"",""fnsku"":""X002ETD3YB"",""title"":""4 Pcs Coffee Syrup Pump Dispenser - Works as Skinny and Torani Syrup Pump - Fits Various 25.4 oz Bottles, Precise Dispensing 0.3oz & Lockable Design, Easy to Use & Clean, Ideal for Liquid & Pastes""}","[""fbad5d84-6f09-48ed-b0ee-37144327a85f"",""818a36c8-eccd-45b0-87a2-1ec1614aa4db""]"
amazon_manage_fba_inventory,36be0c2d-93d5-43ca-9533-b4300f9da1ba,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""smu-7910092840-ven1"",""asin"":""B074S97F52"",""fnsku"":""X003DZ5WDZ"",""title"":""Gravy Train Beefy Classic Dry Dog Food, 3.5 lb""}","[""76f664a0-f5ee-4fb0-aea4-1169cd2f3f8a"",""f1a48a34-4ef4-4b4d-83c5-94283f7f8a09"",""5cf4707e-ebab-4c7c-b5e1-345fce3440f1""]"
amazon_manage_fba_inventory,36c34e0c-b07f-436d-807c-dd2383de47a9,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B08W9JRV8D-P101438_2pack"",""asin"":""B08W9JRV8D"",""fnsku"":""X003XCH8PX"",""title"":""Bob's Red Mill Active Dry Yeast (8 Ounce (Pack of 2)""}","[""467a132f-18fc-4a67-8bcc-8823bd200d15"",""69b75f5d-f888-4533-862c-719f37dc422d""]"
amazon_manage_fba_inventory,39e7cc55-c141-44a6-bc76-e5db8e55ab7a,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""PH-W40O-GFFV"",""asin"":""B00BAVLSHM"",""fnsku"":""X0036UHPE1"",""title"":""Neutrogena Rainbath Refreshing Shower and Bath Gel 40 Oz Bottle, Pack of 2""}","[""02e1e703-9855-4352-9363-ebc6d1fcd002"",""a9c984a3-ea4b-4dd3-a875-6da5a3975ed8""]"
amazon_manage_fba_inventory,468ad449-5458-4f84-91e5-3c23bd49eaaa,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""XA-WA1W-IQ9Z"",""asin"":""B00V0PVSDM"",""fnsku"":""X004KH2YJZ"",""title"":""Gustaf's Dutch Licorice Coins Double Salt - 5.2 oz.""}","[""92f01c6e-b478-4888-b2dd-b400b3348038"",""42c29b0b-06c8-4bbf-bed6-a404e18fd844""]"
amazon_manage_fba_inventory,488d2191-e3f2-4f1b-a2f3-b4622e945a2f,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B00S9YIQMS-Pbuilt-FBA"",""asin"":""B00S9YIQMS"",""fnsku"":""X004TLO49P"",""title"":""Goo Gone Original Spray Gel Adhesive, Sticker Remover - Works on Ink, Sap, Tar, Decals, Bumper Stickers and more - 12 Oz, 2 Pack""}","[""5e95b509-d4ab-4071-bca8-8cece29c9945"",""4ccf8254-1022-496b-a04a-d189db399de3"",""3608bb25-8f95-4582-87af-0956d6731660""]"
amazon_manage_fba_inventory,4c5bc7eb-d4db-4bfc-8618-b49a1431e599,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""keh-00259226-ven"",""asin"":""B015UCKN72"",""fnsku"":""X003DQUJM3"",""title"":""George's Aloe Vera, 100% Aloe Vera Liquid, 32 fl oz (.94 l)""}","[""996fa029-8f90-40e3-bec8-288565f36c7a"",""65cc0f15-b7ce-4b3a-bf15-34ce191964ec""]"
amazon_manage_fba_inventory,4dac8bc5-fabe-424d-8af2-63a5464cf3fb,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""04-2025-pk1-B0099CNDTA"",""asin"":""B0099CNDTA"",""fnsku"":""X003O31U9B"",""title"":""Cadet Gourmet Bull Sticks 12 Pack, 21 oz (949145)""}","[""976abf78-377f-4414-ae3f-afa4877571a3"",""c70df5f2-7abf-44cd-b00f-bc08c9d73a05"",""009f5348-91ad-4c59-83a3-9e7bb3d980e9"",""4ad8a0f0-6bc0-4df4-958c-ab2d62f91a07""]"
amazon_manage_fba_inventory,4ecbd3c5-4bc4-4c60-b616-bd2a1103b089,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""FBA16DZCNRD6.missing2"",""asin"":""B0011BPMUK"",""fnsku"":""B0011BPMUK"",""title"":""Diamond Crystal Kosher Salt � Full Flavor, No Additives - Pure and Natural Since 1886 (Restaurant Pack) - 3 Pound Box""}","[""996bd4a0-a7cc-446e-819e-097dbf7a9b3b"",""330455db-2134-4689-a59c-f5b224141b27""]"
amazon_manage_fba_inventory,549411d8-b78e-4a5c-a794-7ea15b6285d9,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""keh-00348470-ven2"",""asin"":""B092DY9CHK"",""fnsku"":""X003B9M2U9"",""title"":""Bob's Red Mill Corn Grits Polenta 24 OZ (Pack of 2)""}","[""7063e9a9-0634-4ba6-8077-095d7bde3698"",""854e1d57-b786-4e92-ba79-d69fc7430e2c""]"
amazon_manage_fba_inventory,5554460e-f962-434f-b619-e27b1311cb53,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B092MT4FDS-BOB-VEN"",""asin"":""B092MT4FDS"",""fnsku"":""X003T17BD7"",""title"":""Bob's Red Mill High Fiber Wheat Bran, 16 OZ (Pack of 3)""}","[""b8c11197-feca-4397-9990-13f9ef062055"",""b7146df2-ba6c-40d8-b5ec-884fcb78ad34""]"
amazon_manage_fba_inventory,5634fe9b-2f29-48ab-b422-8111887fc188,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B083KBRFLT-BOB-VEN"",""asin"":""B083KBRFLT"",""fnsku"":""X003T1GK07"",""title"":""Bob's Red Mill Millet Flour, 20 Oz""}","[""730d0865-d308-4c2a-abaf-45b26501cb78"",""3997489f-4332-4ca3-b3b2-151a0ecdcc3e""]"
amazon_manage_fba_inventory,59461d7e-9ba2-40df-88b0-28c84cbb25b2,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B0025UBVXI-VEN"",""asin"":""B0D7D4L81Q"",""fnsku"":""X002ZDUQMD"",""title"":""TABASCO� Brand Pepper Sauce Single Serve Packet (0.11 oz Packets, Pack of 200)""}","[""c1256046-b047-478d-a791-5d7752406cd7"",""65257e75-8ca2-49ea-b16f-bcd9aaca6950""]"
amazon_manage_fba_inventory,5eaa0363-d5a4-4286-82f1-11f8feffcda4,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""2H-7ZAX-Z2IP"",""asin"":""B07C3CRB4S"",""fnsku"":""X004LLJMN1"",""title"":""Gillette Sensor2 Plus Disposable Razor (52 Pack)""}","[""f09d5b7f-a5ac-4e86-9f01-047ddfdab488"",""3a467bc7-6f7e-4c9b-af70-1dae8a80e628""]"
amazon_manage_fba_inventory,61c6db7c-cdd2-4e6c-9492-c620031e110d,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B007IEEP7K-VEN"",""asin"":""B007IEEP7K"",""fnsku"":""X004V0R13F"",""title"":""Boston America Gag Gifts Memory Mints, Sugar Candy for Senior Moments Fun Gag Tin""}","[""86f3fea0-4df3-4453-b753-bba0187ec6a9"",""ccfa8ba1-e9e8-42b2-ac47-5f1abc367b0d""]"
amazon_manage_fba_inventory,61deef53-97cc-4976-b720-335895b4ded5,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B007BOEI88-VEN"",""asin"":""B007BOEI88"",""fnsku"":""X003VTDP0Z"",""title"":""Weiman Stainless Steel Cleaner and Polish Trigger Spray, 12 Fl Oz (Pack of 6)""}","[""5c564aef-6e66-4af0-bc6e-fb1709588f38"",""b856e2f7-ab9b-46e8-9cc6-7e85af7fcd49""]"
amazon_manage_fba_inventory,6424f954-bd02-44cb-9cf6-5483089e4da3,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B07C8NTWHD-VEN"",""asin"":""B07C8NTWHD"",""fnsku"":""X004X513KZ"",""title"":""Bob Ross Happy Little Tree Mints (1)""}","[""91e09e71-3aa0-4698-93d9-f05eab090255"",""131c7d38-849e-43d8-a543-551275c054f7""]"
amazon_manage_fba_inventory,6af9ad78-a2f1-4d86-a01b-e08502faf250,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B097HV9NX4-BOB-VEN"",""asin"":""B097HV9NX4"",""fnsku"":""X003T1G7KF"",""title"":""Bob's Red Mill Millet Flour, 20 Oz (Pack of 2)""}","[""b8f2e2da-8cc8-405c-958a-6bc86511b45d"",""bc9a89a6-e1ff-46a1-b05b-77546cb3b24a""]"
amazon_manage_fba_inventory,6bd328ff-9a09-4fda-96c2-bf34c28403c4,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B00119O6G8-BOB-VEN"",""asin"":""B00119O6G8"",""fnsku"":""X003T1785X"",""title"":""Bob's Red Mill Organic White Rice Flour, 24 Ounce""}","[""e18562ec-a866-4add-ad3a-af46f6c75b3b"",""c800b1f0-beac-4c9c-b120-2688bc1ec246""]"
amazon_manage_fba_inventory,6d548715-9245-48b8-aa94-6a352975db85,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B07PXDFSNL-VEN"",""asin"":""B07PXDFSNL"",""fnsku"":""X003VTDQ1N"",""title"":""Weiman Quartz Countertop Cleaner and Polish (2 Pack w/Micro Towel) Clean and Shine Your Quartz Countertops Islands and Stone Surfaces with Ultra Violet Protection""}","[""5fd45766-9b07-4c22-a7c8-866a77e7d7af"",""bcda7780-eb5d-444a-8f17-f45623124e02""]"
amazon_manage_fba_inventory,75e3f77f-ce54-4855-ad75-78d4d0072d4e,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B00MFC9HNW-P101960"",""asin"":""B00MFC9HNW"",""fnsku"":""X003XCP9ZT"",""title"":""Bob's Red Mill Organic Oats Rolled Regular, 16 Ounce""}","[""fd5c6d4d-b52a-48c7-ad84-6bbaf96b1bab"",""33d39442-931f-44e5-9c35-769c75e09403""]"
amazon_manage_fba_inventory,78507b4e-3be1-45a9-84c1-886617b1b01a,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B008RH68CC-VEN"",""asin"":""B008RH68CC"",""fnsku"":""X003VTCXF3"",""title"":""Weiman Jewelry Polish Cleaner, Tarnish Remover Wipes - 20 Count - Use on Silver Jewelry Antique Silver Gold Brass Copper and Aluminum""}","[""129756af-27b1-416f-bec1-bbe2430f09a0"",""a0d8ccc1-a881-463c-9a76-de0abe5ea948"",""cbf87a19-f5cb-4f3e-b0de-433cfb9b0f87""]"
amazon_manage_fba_inventory,797f904f-4a3a-44dd-ba01-becb3b22f4b8,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""LIT-TOR-VEN-00001"",""asin"":""B0BN714VVD"",""fnsku"":""X003JK6L1L"",""title"":""Torani Sugar Free Belgian Cookie Speculoos Syrup with Little Squirt Syrup Pump, 750ml 25.4 Ounces""}","[""25e8ea14-9982-429a-94b7-eb31be0ad3f7"",""c9cf2451-8e39-4b5a-9e80-c02728d2c4fc""]"
amazon_manage_fba_inventory,84e77c76-9f30-4ed6-9d4d-756cc0501d15,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B0033YY3WG-VEN"",""asin"":""B0033YY3WG"",""fnsku"":""X004V0R11H"",""title"":""Nintendo Question Mark Box Coin Candies, Sour Strawberry, 1.2OZ""}","[""cd465bef-91ba-43a6-8202-92b0cf98501d"",""c97f1064-6d62-4131-8da5-2147453ab465""]"
amazon_manage_fba_inventory,874fb8b5-7786-4249-aa0c-fa6054beabd5,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""LZ-0UWS-ODA8"",""asin"":""B07VC9NC6C"",""fnsku"":""X004X6Y9A5"",""title"":""Bob's Red Mill Brown Rice Flour, 24oz (Pack of 1) - Non GMO, Whole Grain, Vegan, Kosher""}","[""f1460a51-17f1-4d33-b299-431a3e86e829"",""5de42e3d-02e2-452b-b019-116545cc4783""]"
amazon_manage_fba_inventory,91d363d6-4420-46f2-a0ad-837309879afb,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B092JR7Y91-BOB-VEN"",""asin"":""B092JR7Y91"",""fnsku"":""X003T1C105"",""title"":""Bob's Red Mill Organic Gluten Free Creamy Buckwheat Hot Cereal, 18 Ounce (Pack of 4)""}","[""cd6e1504-6904-4d24-b101-19eae25b4733"",""4f7f13ab-3dc4-40c9-83d7-15fe397cfd75""]"
amazon_manage_fba_inventory,9487ecf1-00e8-4e49-9c67-a5c92652fe86,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""SK-ME2L-WT9E"",""asin"":""B088K7H51N"",""fnsku"":""X002SJEPVR"",""title"":""Torani Puremade Syrup, Zero Sugar Vanilla Flavor, Glass Bottle, Natural Flavors, 25.4 Fl. Oz, 750 ml""}","[""5deb6a1f-bdea-411b-9ad3-ed411df673a9"",""83fd63a9-b3ad-432e-bb9f-400db65319ce"",""b37f7ea3-cea3-46f5-97f4-de6cfe32d990"",""2a299a0d-b3fe-4683-9722-ddc48001004e""]"
