source_table,source_row_id,organization_id,store_id,identifiers_json,conflict_product_ids_json
amazon_amazon_fulfilled_inventory,03f1c310-17d2-4959-ae17-0168d5aeefc5,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B014GBH2CM-VEN3"",""asin"":""B014GBH2CM"",""fnsku"":""X003V7ZIEN""}","[""fb9137d6-6c4d-47a9-8ca9-2d0082bc227c"",""7d488f08-e76d-4d22-9319-465713267123""]"
amazon_amazon_fulfilled_inventory,03ff9753-0ac8-469e-93e2-1c6df9209b9f,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""2024NOV16-B0091G4RQM"",""asin"":""B0091G4RQM"",""fnsku"":""X003W4VJLB""}","[""56b069a6-9f0b-444a-9c75-0d8deb745a17"",""5f83badc-38bd-462f-a6ed-a2b4b582d6e8"",""cd2e4f55-3899-4a74-a9a3-16e7b50d068d""]"
amazon_amazon_fulfilled_inventory,043be96a-c156-4b7e-88f0-12a91551a655,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""2024NOV08-B0027ACQ1M"",""asin"":""B0027ACQ1M"",""fnsku"":""X003WIPIP5""}","[""984b87c2-1e9f-4533-82b3-7c2b8d8b818e"",""b3480d6b-5946-4470-a1c1-1c36b6dabbc0"",""dcac2541-b3d2-44cd-9acf-cc8ca5a95361"",""deabfee2-e33f-4fce-b221-cfe7718c98d0""]"
amazon_amazon_fulfilled_inventory,044a8276-3e94-4d5c-86fb-a7fd4d686f1d,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""pri-D-04061-ven"",""asin"":""B01KU38KS0"",""fnsku"":""X003G77CID""}","[""c3dc9fa6-f258-45c8-a27c-5d033297595b"",""e1ef65c6-8963-40c4-9a7d-7187ca6db0e4""]"
amazon_amazon_fulfilled_inventory,04eb9809-0f7e-4c86-a63c-2bf49cdbc9ac,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""keh-00355699-ven1"",""asin"":""B092MT4FDS"",""fnsku"":""X003B9QY7B""}","[""b7146df2-ba6c-40d8-b5ec-884fcb78ad34"",""b8c11197-feca-4397-9990-13f9ef062055""]"
amazon_amazon_fulfilled_inventory,04f5036a-b520-4023-b4f7-5270a3642715,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""1033113064-ven-04"",""asin"":""B004LV4GBS"",""fnsku"":""X0037S67QT""}","[""0fb7c9bf-5d50-4053-a71b-af425bbc5e69"",""ba1c334c-dfd3-40c3-9e17-182ad572a57e""]"
amazon_amazon_fulfilled_inventory,050d6461-e4d0-4cb0-9e05-95dc6a11bdc1,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""RO-X0RZ-Y0UG-ven-04"",""asin"":""B000T6AHW6"",""fnsku"":""X0037S1FPH""}","[""99970e74-5284-4608-8902-2110d0cc2238"",""598d0820-fd11-4bb4-9bf2-442fce0f9da6"",""8ccbae3b-5ce2-4453-9f47-f9d0cc6ab053""]"
amazon_amazon_fulfilled_inventory,05281cee-ad1f-40bd-8c0a-2ecbbf49418b,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""V8-MWP2-R6M4"",""asin"":""B003QNLTN0"",""fnsku"":""X002MQXDZZ""}","[""18a503b6-972c-49d5-a2c4-2ccc0f64e6c7"",""b958b8fd-2ff7-4ed0-8a56-f3e66c0f7ef3"",""259feca3-cf07-437d-a100-26d13c89c8b2""]"
amazon_amazon_fulfilled_inventory,0548abe1-dc4c-424b-b1b2-07060aff1113,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""FJ-HDZ7-C5ZE-ven-04"",""asin"":""B004L6DIA8"",""fnsku"":""X0037SBGG5""}","[""76c53771-79dc-484c-81c3-ded9c61897a5"",""1bbbd970-3446-4827-b4bf-1811ba35a9bb"",""ef48a81b-ea2d-4a0d-bd6d-52dca50e3177"",""fe5a6342-184e-4a58-a701-74cd4fb6fffd""]"
amazon_amazon_fulfilled_inventory,0574d633-9d46-4c03-bd1f-61820c803cad,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""MA-D2R4-ZJOC"",""asin"":""B000BGZNW8"",""fnsku"":""X002G8JFDD""}","[""db8340a1-7d45-4475-ad36-dde07eeb0328"",""3b834f40-e569-4723-8176-e10f464b8e4f"",""3cfe1910-1d44-4678-9de5-c457e60ba338"",""89c0720c-d641-47a7-aa4b-c7acbbc0f09c""]"
amazon_amazon_fulfilled_inventory,05c16136-21ef-405b-8246-b23ed9a993f7,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""78-T9DB-TW7J"",""asin"":""B00DSG3W5S"",""fnsku"":""X0029L4DS9""}","[""3a8641c8-c047-4a48-b61d-bcf0c406de6e"",""974ea735-1e6d-41a1-ac6b-c2176aa63af0""]"
amazon_amazon_fulfilled_inventory,05e0a6e3-ad3d-4ecf-8db2-d616ea03671a,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""06-MFS083F-ven"",""asin"":""B000T8XZOQ"",""fnsku"":""X00379GJFH""}","[""6314d2a9-4ad9-48df-9f70-73e5146d2c3d"",""522a1c40-496f-436b-969c-22be77f645cc""]"
amazon_amazon_fulfilled_inventory,05f2a6f9-ece3-4e00-a31a-ba83888618f7,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""AAA-7910092840-B074S97F52"",""asin"":""B074S97F52"",""fnsku"":""X003RJSVV7""}","[""76f664a0-f5ee-4fb0-aea4-1169cd2f3f8a"",""f1a48a34-4ef4-4b4d-83c5-94283f7f8a09"",""5cf4707e-ebab-4c7c-b5e1-345fce3440f1""]"
amazon_amazon_fulfilled_inventory,06095a0c-4132-4a73-9cb6-6e1ea5da998c,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""returns-qtips375-B01B4RMKAK"",""asin"":""B01B4RMKAK"",""fnsku"":""X003APT7FH""}","[""250b784f-efa5-41ac-bce6-aaef9f6ca352"",""858c67dc-fa3b-49b6-9a1d-6ac085a60637""]"
amazon_amazon_fulfilled_inventory,06182612-c609-4659-97a7-245a9ac193ee,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B01M59WFSU-VEN"",""asin"":""B01D58UJM2"",""fnsku"":""X003VKXWUR""}","[""cb5c4ed4-9d9d-483f-9cd2-03f306561dfb"",""af8c7f15-0c07-4076-9742-51fbeb45250a"",""221aac83-2183-4b86-b9d5-a3981178858b""]"
amazon_amazon_fulfilled_inventory,065e4967-6ab5-4868-99b3-1407c3996ac0,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""12302022-return-B0796N4SX1"",""asin"":""B0796N4SX1"",""fnsku"":""X003AN55NH""}","[""14512001-7ebe-4d22-8603-44a4ef2cc1b6"",""d255af20-669a-4574-8adf-108b26f4aa0e""]"
amazon_amazon_fulfilled_inventory,06981615-1fd0-481f-930e-f3be9c37841e,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""Y3-WKES-223B"",""asin"":""B004LUXJOE"",""fnsku"":""X00215D72L""}","[""9e5e52fe-623b-40ad-970c-13d28b5906b4"",""0b8ba557-91f7-4fbc-95c8-450b82babaa3"",""8652ef99-ce79-487d-b14b-64882e4a42c1"",""e92e28f4-33af-4e1f-9783-22a4c8a6b2ba""]"
amazon_amazon_fulfilled_inventory,074cb242-cbdf-4316-b259-803a8ccc4542,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""06-MFR133F-ven"",""asin"":""B004L6HNP4"",""fnsku"":""X00379GP29""}","[""f56b5f37-e732-49c2-b3ef-0945d3d56b25"",""e8746456-85f7-40b3-b83f-71fcf806a455""]"
amazon_amazon_fulfilled_inventory,076831c9-5bce-4cc6-a915-8f0c5f6634a9,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B007BOEI88-VEN"",""asin"":""B007BOEI88"",""fnsku"":""X003VTDP0Z""}","[""5c564aef-6e66-4af0-bc6e-fb1709588f38"",""b856e2f7-ab9b-46e8-9cc6-7e85af7fcd49""]"
amazon_amazon_fulfilled_inventory,07d8c731-f9a1-4cb0-a1e3-3c48a74b57a9,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B07YQ3KW27-VEN"",""asin"":""B07YQ3KW27"",""fnsku"":""X003Z36IEH""}","[""245851bf-ba5b-45f0-b06f-59ee6f917521"",""149b3c27-9096-4c5a-8b8c-caa138c4c3c5""]"
amazon_amazon_fulfilled_inventory,07db6899-4ec1-42f0-84c6-8ce344f328e2,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""06-8924-ven"",""asin"":""B074S97F52"",""fnsku"":""X0031BFML3""}","[""f1a48a34-4ef4-4b4d-83c5-94283f7f8a09"",""76f664a0-f5ee-4fb0-aea4-1169cd2f3f8a"",""5cf4707e-ebab-4c7c-b5e1-345fce3440f1""]"
amazon_amazon_fulfilled_inventory,07f74dda-29f8-4bc7-9a55-0ba793acfcde,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B092RH889F-VEN"",""asin"":""B092RH889F"",""fnsku"":""X003S8U2OV""}","[""c949e553-b7c6-4553-83a9-3ae6b6444af2"",""d8896cdb-0fdd-4c24-9887-6afc119b0c9b""]"
amazon_amazon_fulfilled_inventory,087d2237-ffac-4e99-baeb-aaf2b0ebe69a,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""06-C45001-ven"",""asin"":""B09H3PL3MQ"",""fnsku"":""X0031PWSRF""}","[""c64db23f-92d7-49d3-9b1f-b498be74d309"",""aaa66a2f-2a28-4de6-860a-2a6656e5d22b""]"
amazon_amazon_fulfilled_inventory,09052c36-02d5-47b0-aaa0-ed03605cfe7f,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""9C-WN62-R1M1"",""asin"":""B07VC9NC6C"",""fnsku"":""X004KGLC8P""}","[""f1460a51-17f1-4d33-b299-431a3e86e829"",""5de42e3d-02e2-452b-b019-116545cc4783""]"
amazon_amazon_fulfilled_inventory,0924870d-d1b6-4b39-8c72-43525a5ee281,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""XA-WA1W-IQ9Z"",""asin"":""B00V0PVSDM"",""fnsku"":""X004KH2YJZ""}","[""92f01c6e-b478-4888-b2dd-b400b3348038"",""42c29b0b-06c8-4bbf-bed6-a404e18fd844""]"
amazon_amazon_fulfilled_inventory,09527281-69d0-41dc-bec2-0de1ee936fc6,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""monin-pomegranate-7-12"",""asin"":""B000HKMO0M"",""fnsku"":""X002K7HNM5""}","[""28d57525-bdd8-44b5-b004-eb05ec08391b"",""b875a1d6-3e0e-4b0a-9f89-e2cbdc3b7728"",""c2f6ab9b-6ef0-4a9a-856b-62fc0b97637c""]"
amazon_amazon_fulfilled_inventory,0959e931-3a55-475f-9e58-f1b129a54450,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""2024NOV01-B004LCXKDM"",""asin"":""B004LCXKDM"",""fnsku"":""X003W4N4FF""}","[""290b8457-efe1-4caa-b192-5b95fda64ab4"",""3ddf8f0d-7cfd-4523-ae4a-58430418f034"",""3f35bc0f-e65f-4b5b-8924-d74b61e08c07"",""cee07d85-5e2b-4413-b146-f6d4a5b88e37""]"
amazon_amazon_fulfilled_inventory,09b246cb-74f6-4b50-bd6a-59e4dc277b03,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""06-P5940-ven"",""asin"":""B07DWFRH3W"",""fnsku"":""X0031GYJG7""}","[""6bd6e35a-447c-45c0-9577-42c1123c6de2"",""912443be-f07f-41bd-90fd-553ee4cfb8a1""]"
amazon_amazon_fulfilled_inventory,09c3521b-9133-4b17-ad2e-daddf55d4e0e,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""IE-KGU8-RREW"",""asin"":""B0011BPMUK"",""fnsku"":""X001Y59SBX""}","[""996bd4a0-a7cc-446e-819e-097dbf7a9b3b"",""330455db-2134-4689-a59c-f5b224141b27""]"
amazon_amazon_fulfilled_inventory,09fd6c65-5a1a-423d-ad31-40d7df903128,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""ZE-Y8VH-PW4O"",""asin"":""B018WQZ5FI"",""fnsku"":""B018WQZ5FI""}","[""cc0cf1f5-27fc-4029-b748-028f3b761c0b"",""afd13d5f-d283-4f5f-88d3-ff4264016ae6""]"
amazon_amazon_fulfilled_inventory,0ada9996-34c5-4605-8fae-6b457979a304,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B01MSPUIND-VEN"",""asin"":""B01HOHBWOY"",""fnsku"":""X003V3TSY3""}","[""2adbe2a6-a8a1-4260-b6bc-9ab2269f279d"",""40971ec9-aad0-44e1-b06f-b01cb4e9771f""]"
amazon_amazon_fulfilled_inventory,0adf7435-dae7-4783-a971-bb2bbf97cd66,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""AAA-COSTCO-0512-B07KCGS63F"",""asin"":""B07KCGS63F"",""fnsku"":""X003RFX9PT""}","[""3f77d611-83dd-4f9c-9a8c-568c8271ca4e"",""7aea3eed-1359-466a-8af0-dacc5ec9f38f""]"
amazon_amazon_fulfilled_inventory,0b981c48-a8fe-4c24-be84-d9b4b572550f,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""06-5035-ven"",""asin"":""B00U7VVEK2"",""fnsku"":""X0031BFMIL""}","[""2c7bdf69-ff01-40ca-9f12-487083e30e26"",""9fa863e6-ae00-4a1b-9b8c-5744f0af4484""]"
amazon_amazon_fulfilled_inventory,0bb09d85-542a-4924-8000-3d6799a459e4,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""keh-00322466-ven"",""asin"":""B000YF9944"",""fnsku"":""X003B9QYCL""}","[""17df198c-5290-4627-8539-1cc56ec41e45"",""8108dbd7-4801-4724-9048-a4a51d8af78c""]"
amazon_amazon_fulfilled_inventory,0bd5d1dd-b9e0-4fac-bc73-621442aafd71,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""cos-coup-rain"",""asin"":""B00N0A9DHS"",""fnsku"":""X002ZH4IV9""}","[""d2299d1a-8ab8-4cee-8dcb-dee57b331f45"",""d22691f6-be31-48da-94c6-edc4bb466991""]"
amazon_amazon_fulfilled_inventory,0be12ccf-51a3-430a-a8dc-719d96ef0d6f,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""12-171959-vend"",""asin"":""B001F0RBRE"",""fnsku"":""X0033DCTPV""}","[""7ec6c5f4-d13b-48ad-ac6c-ae813469f196"",""60f99b96-95d0-4f4f-b6a5-1cd5a43b62e4""]"
amazon_amazon_fulfilled_inventory,0c18e8f1-1fa8-45c7-b5e8-84c234f54f4f,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B082WHYJMG-6pk-sirou"",""asin"":""B082WHYJMG"",""fnsku"":""X00376L0I1""}","[""4e4b7419-2c6b-4bef-8fe4-6ea72171938c"",""3db5944e-ed2b-439b-8974-09e1dc0f40ce""]"
amazon_amazon_fulfilled_inventory,0c95a98e-216e-49e3-9d1f-856cc4e70c34,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""2X-3E2G-WJA1"",""asin"":""B008P731LK"",""fnsku"":""X0020095DR""}","[""21115638-004a-4418-b223-6ad33f2fa2dd"",""265a20c3-5182-4258-8072-229d6bcb42d6""]"
amazon_amazon_fulfilled_inventory,0cef6477-6a5b-4026-95b1-5e4307a4483d,00000000-0000-0000-0000-000000000001,509ee1f6-622c-46a5-8110-7b889ba46c2c,"{""seller_sku"":""B092MT4FDS-BOB-VEN"",""asin"":""B092MT4FDS"",""fnsku"":""X003T17BD7""}","[""b8c11197-feca-4397-9990-13f9ef062055"",""b7146df2-ba6c-40d8-b5ec-884fcb78ad34""]"
